filename,contrast_0,contrast_45,contrast_90,contrast_135,dissimilarity_0,dissimilarity_45,dissimilarity_90,dissimilarity_135,homogeneity_0,homogeneity_45,homogeneity_90,homogeneity_135,energy_0,energy_45,energy_90,energy_135,correlation_0,correlation_45,correlation_90,correlation_135,entropy_0,entropy_45,entropy_90,entropy_135,asm_0,asm_45,asm_90,asm_135
file_1478,1525312080,2118158967,-1266634216,1635569546,14650770,14470731,19712010,14093772,4625.790873568356,2754.3033484611537,22.69447493301287,1162.8267137318144,795,113225,634,113101,0.9999999999857622,0.9999999999907926,0.9999999999931641,0.9999999999966714,-1123352.6521922457,-812656.1313572205,-895856.0773457658,-809230.4011139739,795,113225,634,113101
file_1479,-131160017,1796446018,1467578804,806768859,60155775,48535704,47589120,43683057,6387.189165343371,6567.65713936199,9148.845539450565,8415.147885592336,2474,442326,2471,441977,0.9999999999989704,0.9999999999993024,0.9999999999996037,0.9999999999995501,-3495816.932734109,-2904546.3877842114,-3491577.866122063,-2902230.333965667,2474,442326,2471,441977
file_1480,-518496347,923066799,2140643143,-987698965,59229615,45373379,71680245,55740983,9720.953304124512,9536.403404075594,6278.8726457387875,7035.600565971176,2780,444444,2777,443676,0.9999999999995038,0.9999999999995807,0.9999999999994181,0.9999999999993804,-3928201.7271628226,-3084845.1423572446,-3923962.6605507764,-3083412.3393425844,2780,444444,2777,443676
file_1481,-840124022,1615540686,-233401757,1777778577,55904160,47015390,59294385,48647047,9226.889801415482,8619.993374791582,6186.574796943125,7117.014012988794,2598,448207,2428,447899,0.9999999999993548,0.9999999999992155,0.9999999999989369,0.9999999999993686,-3671031.686032019,-2951576.9323775223,-3430817.9113494004,-2951327.14665507,2598,448207,2428,447899
file_1482,-874537037,1458529570,1028027143,998170678,52566975,46108186,59876805,42415476,6467.213173199368,110.14657470843167,8617.697238019575,2720.068650167163,2155,353809,2145,355049,0.9999999999987116,0.9999999999986439,0.9999999999988923,0.9999999999990273,-3045062.849653195,-2219716.585545086,-3030932.627613041,-2214797.3398917927,2155,353809,2145,355049
file_1484,1692838153,1186861292,-568874657,1600177769,63274425,44055206,54696735,47430417,9440.55247766253,2624.9633028567105,6328.499587595738,113.99255360903427,2275,366474,2215,366848,0.9999999999986041,0.9999999999982436,0.9999999999987906,0.9999999999987929,-3214625.5141350436,-2302457.244107687,-3129844.1818941194,-2302831.4090163284,2275,366474,2215,366848
file_1485,-1701723632,1601491039,901377824,1884210875,61937460,53112901,51846090,55866595,5218.0223324810695,12729.060963202053,9026.288628788505,9553.123938878638,2921,575554,2921,575594,0.9999999999996421,0.9999999999997115,0.9999999999997468,0.9999999999996964,-4127437.8579289946,-3705971.558847697,-4127437.8579289946,-3706015.4934281074,2921,575554,2921,575594
file_1486,-1054745792,1999618826,596602588,-1154647267,63815790,57685924,73566480,60509747,8849.539355520255,10153.139733692771,6133.298942473389,12590.791226790643,3236,579600,3235,580767,0.9999999999997089,0.9999999999997238,0.9999999999996064,0.9999999999996257,-4572539.852193846,-3899631.9648901015,-4571126.829989831,-3897376.5632887078,3236,579600,3235,580767
file_1483,1321283773,1246545022,642686698,1658843787,62463525,44439366,59606250,47663047,8077.304240133672,2594.1059528861892,6647.917334954132,113.91062998485592,2301,354723,2297,355291,0.9999999999990322,0.9999999999990823,0.9999999999991512,0.999999999998858,-3251364.091439444,-2307587.5845728843,-3245712.0026233825,-2305697.13446901,2301,354723,2297,355291
file_1487,-1088698277,-933376353,-1693345607,1717711278,63462105,62878967,62023395,54743030,9819.696224668985,9606.577408112062,5065.528890756889,13372.570849363721,3228,588217,2928,588530,0.9999999999996343,0.999999999999618,0.9999999999996438,0.999999999999756,-4561235.674561723,-3880509.0953840744,-4137329.0133571024,-3878824.682464092,3228,588217,2928,588530
file_1488,-1439385498,-920207097,777882343,967188197,71877870,56564965,62648145,44901781,5144.832538370305,628.3792843245409,5068.608168392104,2522.962214662335,2456,388875,2443,388501,0.9999999999991855,0.9999999999989811,0.999999999999348,0.9999999999991706,-3470382.5330618317,-2446889.521332323,-3452013.2444096315,-2450519.5779211656,2456,388875,2443,388501
file_1491,317265132,-1427553633,962449558,-882293162,85560660,59540961,73607280,63011058,9278.229941262227,6071.089744262321,8342.86560194395,3440.4264786657645,3258,554804,3254,557104,0.9999999999995844,0.9999999999996234,0.9999999999996853,0.9999999999995083,-4603626.340682185,-3469173.8439274323,-4597974.251866124,-3477483.7237950615,3258,554804,3254,557104
file_1494,1792023718,1468834284,1607302229,790843547,64811310,45382398,43910235,42557931,3985.1094834635837,835.9573671291347,6233.704846059484,1442.32554243586,2107,335965,2100,334312,0.9999999999980883,0.9999999999988293,0.9999999999993487,0.9999999999990279,-2977237.7838604557,-2205537.2437020233,-2967346.628432348,-2196450.410248199,2107,335965,2100,334312
file_1490,1142350528,1095606533,-1384087983,-874405989,64751640,45512655,72164745,56990775,6097.9769864893005,2468.57616225757,5252.3672871817325,929.5907164550355,2545,383923,2455,383469,0.999999999998973,0.9999999999992262,0.9999999999991784,0.9999999999989981,-3596141.5092192027,-2462812.954985648,-3468969.5108578163,-2462073.6591175944,2545,383923,2455,383469
file_1493,1307044063,-483417024,228853317,-1437703128,75911205,64790978,85091715,59685702,8440.73335923617,3636.3851375147046,9648.333773023924,6098.104833480424,3353,554917,3253,553540,0.9999999999996076,0.9999999999995522,0.9999999999995889,0.9999999999996437,-4737863.450063649,-3512829.75724926,-4596561.229662108,-3509722.4469875963,3353,554917,3253,553540
file_1492,-1889368698,-723828641,2128482447,35777181,82291050,65066513,95347305,66819533,8428.35795087464,4021.7468455976077,9225.36087345945,6876.9469345882235,3516,571671,3511,572114,0.9999999999996836,0.9999999999995416,0.999999999999391,0.9999999999994199,-4968186.0693181595,-3672227.7531023524,-4961120.958298082,-3672894.9150051204,3516,571671,3511,572114
file_1489,1319838943,910737203,-300852573,254955241,66644505,45155049,77665095,61963357,5050.254639812142,2912.7663015496614,5257.825184643353,802.7221379402888,2575,389194,2573,389271,0.9999999999993486,0.9999999999992107,0.9999999999987375,0.9999999999979222,-3638532.175339665,-2554282.4735762845,-3635706.130931634,-2552890.7098934874,2575,389194,2573,389271
file_1496,1682659829,786213433,1806064528,1511822587,44582925,42572161,64838340,45595813,6408.167505880347,1442.1524283172828,3898.569352910879,844.517235090513,2141,328919,2103,330134,0.9999999999990216,0.9999999999981208,0.9999999999980883,0.9999999999988267,-3025280.5387969795,-2201315.5076861214,-2971585.695044394,-2211187.0297129257,2141,328919,2103,330134
file_1495,1696900049,721502865,-858515898,2003269991,45668715,42243907,71853390,47336941,6771.605300129911,2033.3955168714529,3733.055628148988,896.3127638983209,2211,346772,2208,345554,0.9999999999993655,0.9999999999990377,0.9999999999987472,0.9999999999983741,-3124192.0930780577,-2247226.8493759236,-3119953.0264660115,-2235829.947535823,2211,346772,2208,345554
file_1498,1290352019,434637458,-2025375754,-1106482374,43094235,38223206,81925380,50144788,4529.517546554053,2681.9961705557425,928.8884547880061,2044.0530753371127,2118,285538,2113,285456,0.9999999999992177,0.9999999999983479,0.9999999999981424,0.9999999999977803,-2992781.028104625,-1965320.0462566733,-2985715.917084548,-1965270.0273800034,2118,285538,2113,285456
file_1497,1497229437,-1637080527,1194355739,296367390,78392355,47343763,42031395,36918412,926.2916518286828,2136.5951684071338,4383.46648233325,2912.4768207601633,2054,287126,2051,288176,0.9999999999973321,0.9999999999964306,0.999999999999158,0.999999999998253,-2902347.6070476393,-1895673.266597253,-2898108.540435593,-1897513.5398141954,2054,287126,2051,288176
file_1500,-1166749696,288387964,383714564,-962912755,29598870,36716508,36271710,31211823,6608.548501628364,9148.368390326352,4322.355231424964,8380.625248186061,1642,316910,1611,317082,0.9999999999983148,0.9999999999987492,0.9999999999992066,0.9999999999994358,-2320182.458993293,-2080834.465022122,-2276378.7706688154,-2080525.1403356928,1642,316910,1611,317082
file_1499,1238593904,418780172,1844814582,-1459761772,42412620,38012840,80355600,48723220,4538.115483456443,3244.640272458889,923.7127637207276,2094.7484666912446,2104,298276,2100,298010,0.9999999999992233,0.9999999999983618,0.9999999999974519,0.9999999999967709,-2972998.7172484095,-1952649.4418790287,-2967346.628432348,-1950489.2974862123,2104,298276,2100,298010
file_1502,-1506366347,514070298,-1184135341,366027704,48643035,38195992,29526705,38135564,4734.962521400781,8182.126123050112,6819.305174257737,9694.535582500208,1941,322813,1641,323483,0.9999999999985076,0.9999999999981636,0.9999999999983213,0.9999999999989808,-2742676.0979938987,-2246994.159254849,-2318769.4367892775,-2245082.8134521586,1941,322813,1641,323483
file_1501,-1659305402,-899151086,881792039,1458067101,47574840,32399154,39695085,42368203,4623.288020230628,8687.34944727047,6979.485712791474,8102.71367004803,1910,314482,1907,314589,0.9999999999987712,0.9999999999994634,0.9999999999992124,0.9999999999989986,-2698872.409669421,-2217753.673383278,-2694633.343057375,-2215635.232117223,1910,314482,1907,314589
file_1503,-863332592,694963936,543801524,-1229111178,46872060,35666160,32846550,24670166,1122.7897255907305,36.371909638401064,7694.845513289764,2236.4286207895043,1436,226418,1429,223534,0.9999999999948792,0.9999999999962881,0.9999999999984358,0.9999999999979456,-2029099.8849661197,-1452446.3131380938,-2019208.7295380118,-1424115.245032814,1436,226418,1429,223534
file_1504,655710569,-1220785975,21192283,722449743,34115685,24919613,50596845,35591615,7972.727404569704,2065.4194094858267,1117.048687169528,36.649844249487934,1501,224724,1495,224902,0.9999999999985069,0.9999999999979741,0.9999999999974374,0.9999999999953895,-2120946.328227121,-1440274.85262803,-2112468.1950030285,-1441938.5290258944,1501,224724,1495,224902
file_1507,-68304811,1973205715,1274583840,1125116678,22009815,11992427,10591170,8469576,6.940855623865058,47.664962716528514,2488.82975040786,731.2068813721291,512,75274,506,75271,0.9999999999743556,0.9999999999774323,0.999999999994894,0.9999999999874644,-723467.3684558865,-462637.75321586494,-714989.2352317941,-462367.6025389004,512,75274,506,75271
file_1505,517635974,-1079289265,-867224402,660460279,32828190,25629443,46890930,35560219,7716.883035643987,2239.7193308337605,1108.1761498547341,36.6538548452267,1436,230031,1436,229788,0.9999999999973925,0.9999999999954943,0.9999999999949144,0.9999999999963519,-2029099.8849661197,-1457684.0319990558,-2029099.8849661197,-1455132.6291441012,1436,230031,1436,229788
file_1506,1372391130,1128560060,-73074331,1948909291,11089950,8480368,21995025,11877767,2531.087934974634,522.9896357758796,6.941826147687886,47.507785220268744,518,77233,512,77323,0.9999999999327569,0.9999999999592039,0.9999999999743885,0.9999999999772178,-731945.5016799789,-463677.91940339294,-723467.3684558865,-460512.0876319222,518,77233,512,77323
file_1510,-733948651,787841282,357485265,-1911800278,22622835,9489742,6957675,18073354,22.41822300224882,2153.068751378598,1744.4728691934442,24.065518037120267,662,120008,662,120076,0.9999999999911149,0.9999999999915249,0.9999999999972136,0.9999999999896022,-935420.6990581971,-768929.8779478496,-935420.6990581971,-768859.9842272357,662,120008,662,120076
file_1509,357409020,-1952075244,-703284136,790942405,6974250,17863594,22772520,9486973,1720.4227024676038,24.12665946641468,22.480455223375017,2153.5854395401093,665,123784,665,123579,0.9999999999998084,0.9999999999985433,0.9999999999911635,0.9999999999914739,-939659.7656702433,-763756.5328936798,-939659.7656702433,-767280.4664371443,665,123784,665,123579
file_1508,-173357416,1954899263,1358249340,1129595589,21664290,11942339,10977750,8473115,7.218947376479384,47.492158407964965,2525.6003445625547,727.9067728017529,511,77926,511,78152,0.9999999999849383,0.9999999999768042,0.999999999931899,0.9999999999594583,-722054.3462518711,-463329.4702245972,-722054.3462518711,-463367.14335249265,511,77926,511,78152
file_1511,-608875996,808745411,361773600,-1888746661,23321280,9692623,7090020,18318265,22.584864981609517,2188.454015811455,1724.812183239646,24.363569728907162,678,123130,678,123335,0.9999999999968957,0.9999999999993641,0.9999999999998183,0.9999999999986297,-958029.0543224436,-782876.6499614286,-958029.0543224436,-782768.6868151354,678,123130,678,123335
file_1512,-841932481,1764532465,852244935,-1768084013,24407835,16985381,12163755,20608957,1432.043236594696,2001.150607770721,2627.170816286462,1757.9135030465816,851,172271,851,172468,0.9999999999925901,0.9999999999957453,0.9999999999979912,0.9999999999938953,-1202481.8956171083,-1080362.6997437296,-1202481.8956171083,-1080647.7827526587,851,172271,851,172468
file_1513,856369560,-1741589353,-820714696,1774834136,12222660,20772991,24533550,17068464,2593.5164512307615,1757.510739757827,1534.0288650757477,2002.7505200848723,854,174121,854,174495,0.9999999999979945,0.999999999993923,0.9999999999925406,0.9999999999966078,-1206720.9622291545,-1086417.6359500207,-1206720.9622291545,-1086319.5402956547,854,174121,854,174495
file_1514,851001045,-1761781111,-844250431,1769253174,12142845,20635995,24378765,17016050,2621.561902581361,1757.2414417486355,1432.0340927810694,2001.1066045862108,850,171397,850,171336,0.9999999999982837,0.9999999999949999,0.9999999999925787,0.9999999999957677,-1201068.873413093,-1080689.7670076594,-1201068.873413093,-1080435.6530064358,850,171397,850,171336
file_1516,-1139106931,337741519,671476965,1165727154,17824755,5429375,9185865,10193710,2900.196661068302,1375.2312742520096,3141.629183516292,1165.6766025826987,685,111274,685,111704,0.9999999999869278,0.9999999999974302,0.9999999999963572,0.9999999999904915,-967920.2097505514,-675943.9449619299,-967920.2097505514,-675772.9774582987,685,111274,685,111704
file_1515,646828665,1111705760,-1814898751,329458835,8846715,10382328,15322185,5480189,3579.5910809178913,1503.2651714282647,3044.0112208309665,1409.8756007377867,673,114439,673,114222,0.9999999999973829,0.9999999999922471,0.9999999999898046,0.9999999999980236,-950963.9433023665,-718554.1431987227,-950963.9433023665,-721000.8619251238,673,114439,673,114222
file_1518,-106993411,-633485689,2040480929,-1758966661,49163745,69163247,62974545,35732369,17134.56856276812,6921.626373637074,8518.522856194317,27533.477232193618,3392,710102,3392,711013,0.9999999999998707,0.9999999999997744,0.9999999999998028,0.9999999999999225,-4792971.316020249,-4278876.882935149,-4792971.316020249,-4280843.820981382,3392,710102,3392,711013
file_1517,-1797756886,321475664,648019770,1113920515,15382110,5424318,8860230,10408225,2844.721783399772,1395.250065511031,3405.3971594808363,1465.3199173083526,675,112814,675,113163,0.9999999999887285,0.9999999999970797,0.9999999999974096,0.9999999999923532,-953789.9877103973,-720052.5775456158,-953789.9877103973,-720041.9441752546,675,112814,675,113163
file_1519,-117374972,-1700238887,468615284,566773930,72458250,36644145,53613240,74596980,9056.872801371936,27201.45370145361,17306.364081514927,7711.357305159562,3558,718526,3558,718196,0.9999999999997655,0.9999999999999227,0.9999999999998389,0.9999999999996474,-5027533.001886806,-4383257.050358511,-5027533.001886806,-4383051.815745421,3558,718526,3558,718196
file_1520,-290277212,-1126715975,-72620941,-567701968,71356650,38751163,49426395,70001608,9154.456521105865,27417.34097485233,16272.789931883988,6972.300645075813,3548,725311,3407,726262,0.9999999999997548,0.9999999999999242,0.9999999999998649,0.999999999999783,-5013402.779846652,-4366781.729141682,-4814166.64908048,-4366498.748171352,3548,725311,3407,726262
file_1521,-1418230951,-1772242015,1953307905,1810482156,24854085,20481831,19012035,17477218,1511.0347964992814,4582.485680762824,2897.7640010863415,3667.7601658863605,1111,217049,1111,217378,0.9999999999959798,0.9999999999970408,0.9999999999987442,0.9999999999986231,-1569867.6686611134,-1380335.9462905244,-1569867.6686611134,-1380302.4675274387,1111,217049,1111,217378
file_1523,1958088900,1803012143,-1466432836,-1771379653,19038810,17378007,24643710,20424567,3088.003813250045,3649.639190423471,1513.4829618299452,4640.52676084136,1106,218984,1106,218756,0.9999999999985669,0.9999999999982515,0.9999999999959741,0.9999999999970154,-1562802.5576410363,-1372626.3996179847,-1562802.5576410363,-1372734.2455118417,1106,218984,1106,218756
file_1522,1948894875,1826593114,-1473557791,-1778466192,18997245,17572430,24629685,20447246,2898.893304494453,3649.521726473244,1507.9494188187864,4625.8115131351105,1109,207345,1107,207964,0.9999999999987411,0.9999999999986163,0.9999999999979646,0.9999999999980428,-1567041.6242530826,-1381652.1715808623,-1564215.5798450517,-1381396.9856195182,1109,207345,1107,207964
file_1524,656174670,2009360508,-1788135226,906307610,7803000,15672202,18689970,10905240,2773.5672965007393,3258.4006746415976,1377.9593254659803,2127.709122648265,749,148166,747,148735,0.999999999995684,0.999999999993607,0.9999999999972801,0.9999999999989783,-1058353.6308075371,-923981.3116877994,-1055527.5863995063,-920620.0802819387,749,148166,747,148735
file_1527,1279711125,1651647322,932535765,564251802,14224155,15083416,11243205,8711096,1479.5952462831144,2614.7214669677055,5146.178910020245,6691.46488127317,771,155045,771,155089,0.9999999999951321,0.9999999999973351,0.9999999999991184,0.9999999999988841,-1089440.119295876,-979440.5629860658,-1089440.119295876,-979443.9741215335,771,155045,771,155089
file_1525,-1803052981,900158965,636036555,1958260628,18605055,10839425,7681875,15403506,1373.90689919786,1948.0246851283262,2770.196965171369,3301.394131398043,744,147600,744,147620,0.999999999997258,0.9999999999989773,0.9999999999989452,0.9999999999974413,-1051288.51978746,-914850.9543372121,-1051288.51978746,-915105.9757916931,744,147600,744,147620
file_1526,-1787786386,922230610,657699570,2031341035,18708330,11032828,7792290,15776871,1375.652272588205,2108.5425080496734,2881.4488723541212,3313.1546734780163,746,144634,746,144369,0.9999999999948692,0.9999999999960926,0.9999999999956177,0.9999999999935887,-1054114.564195491,-924234.1820081894,-1054114.564195491,-924118.659450611,746,144634,746,144369
file_1528,926987220,566876076,1275540600,1634160496,11202150,8755650,14227470,15019830,5398.001196467254,6690.840231182312,1479.7714719157323,2597.775148847352,773,155722,773,155368,0.9999999999991226,0.9999999999988833,0.9999999999978513,0.9999999999970121,-1092266.1637039068,-982693.189406395,-1092266.1637039068,-982488.143193898,773,155722,773,155368
file_1529,930602610,560009249,1283245170,1654880061,11238870,8677611,14261130,15099017,5395.910974084728,6188.162611699413,1155.7736522414937,2596.8104952193153,773,156062,773,155629,0.9999999999979675,0.9999999999976323,0.9999999999951699,0.9999999999973351,-1092266.1637039068,-979495.6455946794,-1092266.1637039068,-979431.2472142698,773,156062,773,155629
file_1531,544608855,110808528,114072975,552456128,5196135,2223086,2396745,5408236,13.712328669088784,1159.2644544783695,50.427448329440395,7.575863499141065,219,41524,219,41420,0.9999999999927334,0.9999999999973785,0.9999999999990333,0.9999999999974247,-309451.8626793731,-277966.83971335343,-309451.8626793731,-278021.02322886675,219,41524,219,41420
file_1530,116491905,557458172,554380965,112455731,2432955,5433990,5272635,2244627,49.774042069743864,7.383652542739515,13.45593282490846,1157.47747176308,221,42648,221,42931,0.9999999999963889,0.999999999988114,0.999999999992924,0.9999999999974124,-312277.90708740393,-277886.3275600269,-312277.90708740393,-277916.1269624737,221,42648,221,42931
file_1532,546297720,110939768,115805700,552573200,5207610,2220306,2413830,5388732,13.494120392923731,1157.0817625678706,49.33170290038966,7.3411423306099035,219,41117,219,41272,0.9999999999862392,0.999999999985511,0.9999999999963012,0.9999999999879432,-309451.8626793731,-275983.1818143926,-309451.8626793731,-275922.79846882797,219,41117,219,41272
file_1533,-1936056901,-1196270388,-864965101,2102820602,24605205,27151700,26609505,22950324,5849.620769124006,4192.903368954958,4757.719730020874,1551.3099228996998,1403,281000,1402,278261,0.9999999999984983,0.9999999999982643,0.9999999999986228,0.9999999999990771,-1982470.1522336113,-1733030.4176185478,-1981057.130029596,-1709632.5565200234,1403,281000,1402,278261
file_1534,-877554706,2096680941,-1940251141,-1357093464,26504190,22852503,24528195,26190572,4765.735735529249,1541.4213510030938,5598.126790383781,4381.9135443261775,1396,278465,1395,278545,0.9999999999986073,0.9999999999990581,0.9999999999990915,0.9999999999986473,-1972578.9968055035,-1698410.0598806276,-1971165.974601488,-1698487.8084455743,1396,278465,1395,278545
file_1535,-908202136,-2134095637,-1984300096,-1251920493,26293560,23375255,24207660,26829167,4965.1192051900125,1565.1434130695977,6138.0002431053745,4162.811250123138,1387,282660,1387,282868,0.9999999999983632,0.999999999998649,0.9999999999984883,0.9999999999982504,-1959861.7969693649,-1717741.4016394215,-1959861.7969693649,-1717903.212385116,1387,282660,1387,282868
file_1536,1908337890,1632217723,1490600970,1666544103,18446700,16238041,14415150,15861925,1504.1287217585746,1454.189976301388,4813.068439193388,2482.450558361651,926,183065,926,182125,0.9999999999957578,0.999999999998179,0.9999999999984287,0.9999999999979199,-1308458.5609182636,-1168240.8230744188,-1308458.5609182636,-1166308.3875461016,926,183065,926,182125
file_1537,1486516125,1679778875,1891149615,1623570748,14375115,15945253,18299565,16150068,4796.305316622654,2487.0146235278967,1503.7417127285419,1507.3865783868068,922,179443,920,179507,0.9999999999984095,0.9999999999979101,0.9999999999977004,0.9999999999980806,-1302806.472102202,-1166945.4385751178,-1299980.4276941712,-1166900.781593067,922,179443,920,179507
file_1539,625438245,1062115480,810465225,383364925,7892505,10468686,8829885,6364739,1413.5268134470539,1417.4390271765544,1454.8555459760528,1198.3785959478066,517,98959,517,98900,0.9999999999928519,0.9999999999897503,0.9999999999934964,0.9999999999968946,-730532.4794759635,-658266.8323438364,-730532.4794759635,-658065.928825754,517,98959,517,98900
file_1538,1294837470,1556006396,1542704610,1214822896,12017640,14097680,15077130,12565002,4148.209533531094,1746.1714242417647,1057.9420672437163,1499.0832186678854,774,158490,774,158800,0.9999999999974714,0.9999999999941978,0.99999999999391,0.999999999997283,-1093679.1859079222,-963930.8407011129,-1093679.1859079222,-963835.6660378933,774,158490,774,158800
file_1540,809633925,384274853,625998225,1056877942,8831925,6374167,7906785,10447664,1455.185541396747,1176.2018013429647,1413.588245932579,1417.117996289889,518,95526,518,95424,0.9999999999935335,0.9999999999968895,0.99999999999501,0.9999999999909336,-731945.5016799789,-658945.8062957827,-731945.5016799789,-658988.2933316506,518,95526,518,95424
file_1541,811172850,385986490,628781550,1054896176,8854110,6387160,7927950,10410366,1412.9534134261035,1198.307786248472,1286.3339217610815,1419.1380112552379,519,101643,519,102040,0.9999999999916261,0.9999999999956904,0.9999999999929241,0.9999999999898105,-733358.5238839943,-657843.6742258045,-733358.5238839943,-657725.2822799247,519,101643,519,102040
file_1542,653633595,993985068,-1369281661,1291169932,7495725,8656272,17078115,8728046,385.59756274610584,1028.4725659935164,26.538867998859903,1063.522640422195,482,74251,482,75755,0.9999999999963497,0.9999999999938333,0.9999999999881591,0.9999999999657273,-681076.7023354244,-487010.1613381797,-681076.7023354244,-495177.03072026407,482,74251,482,75755
file_1543,-1236829561,1282819949,664650615,990849512,17629425,8647787,7647705,8703030,26.005986165497127,1063.566507171439,419.7750505932476,1019.2290963387834,492,76773,492,76174,0.9999999999876474,0.9999999999662637,0.9999999999740582,0.9999999999841002,-695206.9243755784,-492775.2448859217,-695206.9243755784,-492507.5840038834,492,76773,492,76174
file_1544,-1351214401,1217423946,603041085,979171818,17178585,8299118,7102005,8565050,26.48546314013834,814.1982532728549,430.95620647688105,1113.2362554579086,485,73355,473,73402,0.9999999999853605,0.9999999999892398,0.9999999999964433,0.9999999999938227,-685315.7689474706,-482589.7116919214,-668359.5024992857,-482604.4771706796,485,73355,473,73402
file_1545,697084830,1940291960,1868100930,397501414,7306770,13404820,13539480,5089728,1092.0330234128,7.46127248658449,6.584294190315698,2240.958061231596,403,80916,403,80870,0.9999999999763293,0.9999999999971236,0.9999999999903798,0.9999999999975238,-569447.9482182075,-491768.72915842966,-569447.9482182075,-491665.32716220076,403,80916,403,80870
file_1546,1873493925,398681586,701311965,1937809310,13606035,5106016,7361595,13419500,6.675407225508677,2308.2135532799275,1092.6037752705297,7.522866464963187,406,81666,406,81614,0.9999999999905851,0.9999999999975326,0.9999999999965975,0.9999999999938572,-573687.0148302537,-493589.79002729995,-573687.0148302537,-493642.55122495274,406,81666,406,81614
file_1548,1473950235,1857647147,-1681782121,-2115552326,14135415,16861235,18308745,16112506,98.53831488055798,49.86075870842085,102.79853028854988,1252.7550867362902,673,129570,673,129895,0.9999999999965629,0.9999999999979681,0.9999999999979777,0.9999999999823513,-950963.9433023665,-846394.920073776,-950963.9433023665,-849896.2273124874,673,129570,673,129895
file_1549,-1810633366,2074280384,1495774410,1828517664,17657220,15458636,14176980,16534132,102.9921027777677,1100.5961786546077,93.99989559684445,48.55322124836357,662,129633,662,130159,0.9999999999979282,0.9999999999817539,0.999999999987925,0.9999999999979251,-935420.6990581971,-828347.2226824503,-935420.6990581971,-828380.0966091846,662,129633,662,130159
file_1547,1969032735,400863246,703380015,1957383928,13970175,5142812,7352925,13528914,6.666539568668199,2240.992351117537,963.3223345549804,7.557013017674062,411,79879,404,79471,0.999999999961053,0.9999999999883233,0.9999999999764366,0.9999999999971839,-580752.1258503307,-496627.9195972933,-570860.9704222229,-496630.7579884934,411,79879,404,79471
file_1550,-1670495566,-2136786083,1456303470,1843155171,18352350,15961007,14047950,16773869,97.50886968100778,1268.8034788024927,98.31588156458935,49.862927135951786,672,128817,672,128737,0.9999999999942344,0.9999999999952506,0.9999999999965876,0.9999999999979929,-949550.9210983511,-844688.9513979863,-949550.9210983511,-844692.1733869403,672,128817,672,128737
file_1551,-1362402535,-832039629,-1957573555,-1331616768,292371015,248185973,286617195,242265620,11058.816987186914,15934.128406759042,17666.940614064657,26751.440588120415,10599,1887393,10556,1887459,0.9999999999999675,0.9999999999999625,0.9999999999999636,0.9999999999999379,-14976622.340359265,-12150960.871831793,-14915862.385586603,-12150459.80740281,10599,1887393,10556,1887459
file_1552,-1776270850,-1379430912,121365965,-127207920,288674280,242247082,298371675,251393500,18436.39210803406,27087.953884631213,11047.647567081578,16820.339232919974,10675,1892460,10660,1894598,0.9999999999999782,0.9999999999999473,0.9999999999999462,0.9999999999999264,-15084012.027864436,-12177045.84337305,-15062816.694804205,-12205031.633072894,10675,1892460,10660,1894598
file_1555,-1993498713,-889508112,-1400889934,610574811,73378035,53930434,93644160,61504361,6019.170032366285,5850.725510689393,2922.036004094704,3723.141330071743,2774,425120,2770,423822,0.9999999999991668,0.9999999999983324,0.9999999999983401,0.999999999998892,-3919723.59393873,-2720905.5739115374,-3914071.5051226686,-2711939.27818369,2774,425120,2770,423822
file_1553,-1171761475,-144092962,-1627921285,-585287383,292445475,248288488,291384675,250109977,18274.12221532138,26290.137043993807,11195.359700732135,15336.991249954912,10761,1901951,10583,1899029,0.9999999999999372,0.9999999999999516,1.000000000000001,0.9999999999999687,-15205531.93740976,-12312882.296222785,-14954013.985095019,-12279774.459503945,10761,1901951,10583,1899029
file_1557,1591737540,-1754856269,2031791040,592232217,14350890,17883465,16206270,6444813,71.5207768498753,33.62587168523531,29.919326879012186,4107.45506107449,603,114559,603,114724,0.9999999999973516,0.9999999999934311,0.9999999999876916,0.9999999999885277,-852052.3890212883,-720467.2514550602,-852052.3890212883,-720462.0326273186,603,114559,603,114724
file_1556,-595625433,-294380208,-673270894,-1857725079,82808445,58547490,100201230,73524005,5947.063534930941,8601.726736745128,2934.19434389055,4142.530045574519,3043,361909,3005,363311,0.9999999999996536,0.9999999999995385,0.9999999999995104,0.9999999999992625,-4299826.566818873,-3151270.054533132,-4246131.723066288,-3158327.9796774015,3043,361909,3005,363311
file_1554,-528677224,-1798638703,-984170208,-436260045,100927980,73713581,81161400,58044323,2932.463054405197,3873.6341656524173,6150.090518269365,8501.77077844785,3022,361797,3022,361601,0.9999999999995083,0.9999999999992375,0.9999999999992547,0.9999999999987634,-4270153.10053455,-3150565.826388623,-4270153.10053455,-3151995.9608355043,3022,361797,3022,361601
file_1558,-2050586071,597919189,1625159625,-1744298584,17159715,6544795,14701515,17950458,30.175804485439755,3914.443578042124,71.54095999411179,35.473241836643886,621,116192,621,117048,0.9999999999868228,0.9999999999886017,0.9999999999879732,0.9999999999940467,-877486.7886935655,-723423.9567139047,-877486.7886935655,-723605.3043359815,621,116192,621,117048
