filename,contrast_0,contrast_45,contrast_90,contrast_135,dissimilarity_0,dissimilarity_45,dissimilarity_90,dissimilarity_135,homogeneity_0,homogeneity_45,homogeneity_90,homogeneity_135,energy_0,energy_45,energy_90,energy_135,correlation_0,correlation_45,correlation_90,correlation_135,entropy_0,entropy_45,entropy_90,entropy_135,asm_0,asm_45,asm_90,asm_135
file_764,143532060957.2621,99952997157.72455,145735102278.48135,93535527195.81943,982130881.7066841,791226784.9625816,996108887.4708443,751038467.4083462,102617.82166617896,71910.1592400801,99172.06850164887,78649.91079430183,1272033700.0,1090753900.0,1272033800.0,1090156300.0,0.9999999999999961,0.9999999999999868,1.0000000000000158,0.9999999999999949,-48669045.43522491,-41165157.46695169,-48669045.43522533,-41152150.94473979,1272033700.0,1090753900.0,1272033800.0,1090156300.0
file_766,186225600621.1883,117580957430.41324,167652899527.81195,103541155277.732,1181843158.9022596,862649119.3795619,1092576507.8688922,804252850.8871875,94934.23943963763,80357.29683096847,105637.92840616626,74916.39804771628,1476003800.0,1131144600.0,1466500100.0,1130285300.0,0.9999999999999915,0.9999999999999887,0.9999999999999925,1.0000000000000064,-52546860.304884076,-41269308.28261725,-52274534.309605725,-41252027.0464549,1476003800.0,1131144600.0,1466500100.0,1130285300.0
file_768,253183517009.23987,165964441823.57874,255810059601.4594,169472801057.12195,1682093270.9812908,1280418408.5010395,1691463670.9530125,1305029813.8134117,158117.4820587372,118344.80983287502,156524.330028018,108934.5386274528,3088402200.0,2526950000.0,3078383900.0,2527389000.0,0.9999999999999879,1.0000000000000038,0.9999999999999933,0.9999999999999857,-86220506.28286941,-70835338.50428751,-85935187.33063664,-70841296.22384554,3088402200.0,2526950000.0,3078383900.0,2527389000.0
file_767,185694352134.7544,116504585079.01161,168804917739.23914,104068947956.63843,1178990012.225929,857917963.2508414,1098082184.8901706,806166847.536967,94908.73658134148,80583.71896911744,105783.72111304002,74559.31593079637,1470805200.0,1127425700.0,1470805200.0,1128198400.0,1.0000000000000104,0.9999999999999873,0.9999999999999766,1.000000000000005,-52442314.38278118,-41191828.26119345,-52442314.382780224,-41206589.08136523,1470805200.0,1127425700.0,1470805200.0,1128198400.0
file_765,170350192425.145,104138345138.60161,186225600621.1883,117616386439.98897,1105981035.2145953,807311584.8786612,1181843158.9022596,863235108.9642148,106084.37780303255,74917.42455507902,94934.23943963763,80587.00854118365,1480330900.0,1132826900.0,1476003800.0,1132461200.0,0.9999999999999973,0.9999999999999951,0.9999999999999915,0.9999999999999928,-52715375.28368251,-41334830.049722254,-52546860.304884076,-41328279.290833816,1480330900.0,1132826900.0,1476003800.0,1132461200.0
file_769,255810059601.4594,169414022716.20172,249875114747.1045,164927676406.77032,1691463670.9530125,1304012782.6912098,1665484023.9573803,1275527656.8450851,156524.330028018,108515.12544770465,157520.97424001037,118343.98380815906,3078383900.0,2523062500.0,3067836200.0,2522854000.0,0.9999999999999933,1.0000000000000093,1.0000000000000042,1.0000000000000173,-85935187.33063664,-70718753.05678709,-85641441.17762211,-70714797.26353693,3078383900.0,2523062500.0,3067836200.0,2522854000.0
file_770,255768413154.0458,168333647326.2945,251510089284.64575,165899426661.5651,1691230955.8790836,1299603698.3192844,1673677612.0329723,1279320364.0315285,156523.50217625106,108933.06863243788,157724.83607613246,117888.5315437235,3077817000.0,2522046000.0,3077817000.0,2522155800.0,0.9999999999999892,0.999999999999997,0.9999999999999999,1.0000000000000218,-85925742.98381934,-70702691.6846621,-85925742.98381883,-70703864.45332055,3077817000.0,2522046000.0,3077817000.0,2522155800.0
file_771,98943191481.33905,72916197176.21155,106315228741.21532,71165020456.14085,696677334.0248808,578535005.5093074,732521320.0943546,566347042.5817935,85252.16385889746,55766.72149943439,72589.67151180869,57993.7595160083,856408450.0,749793800.0,855051500.0,750366140.0,0.9999999999999978,0.9999999999999858,0.9999999999999851,0.999999999999985,-34382188.73199341,-29783015.518299077,-34310399.2084247,-29797938.57813387,856408450.0,749793800.0,855051500.0,750366140.0
file_772,106315228741.21532,71138594854.04376,97737819160.1708,72510467845.68924,732521320.0943546,565910820.0636148,690574542.437905,576864438.1574941,72589.67151180869,57844.80771784626,85191.23995317615,55767.62034319649,855051500.0,749608640.0,853039900.0,749849700.0,0.9999999999999851,0.999999999999996,0.9999999999999895,1.0000000000000009,-34310399.2084247,-29758205.290979274,-34213436.50614858,-29763849.18599336,855051500.0,749608640.0,853039900.0,749849700.0
file_774,173002521467.29776,109044656921.42702,158944134847.20514,109759761833.30267,1132370296.2022743,851439904.0687747,1071292315.5245056,846214411.4185982,110481.97536000294,66995.55151840604,119982.70953472602,84368.55311774879,1501234300.0,1242735700.0,1497409400.0,1242419800.0,0.9999999999999786,0.9999999999999997,0.9999999999999807,0.9999999999999772,-53541117.853120476,-44271945.893705845,-53384686.54822483,-44263573.068340056,1501234300.0,1242735700.0,1497409400.0,1242419800.0
file_773,106092826506.046,70660778952.09488,98325852053.79355,72888083869.7911,731444412.0778353,563844827.4323285,693409310.3918775,578053015.601223,72672.85587935681,57992.33127825429,85206.78314021003,55616.1072645525,854396740.0,748868400.0,854396700.0,748611650.0,0.9999999999999958,0.9999999999999959,0.9999999999999994,0.9999999999999831,-34285197.7394767,-29737079.5109645,-34285197.73947672,-29730501.730379425,854396740.0,748868400.0,854396700.0,748611650.0
file_775,158944134847.20514,109728093311.92453,170527845214.94183,108376217730.91373,1071292315.5245056,845667532.1154103,1120110032.9238167,848000107.8821552,119982.70953472602,84142.03491612904,110021.42405947132,66995.59378114328,1497409400.0,1241178600.0,1489623900.0,1239882500.0,0.9999999999999807,0.9999999999999941,1.0000000000000044,1.000000000000002,-53384686.54822483,-44206218.59305127,-53143141.708596095,-44178311.99648886,1497409400.0,1241178600.0,1489623900.0,1239882500.0
file_777,153109599595.24915,106461813699.55469,158947349054.28073,105851264119.51656,1046404362.8569164,837351110.3657427,1074072118.1818848,830591873.7629786,103609.10175714231,70865.22857037085,103310.32418076236,86771.23103663282,1377525600.0,1187277200.0,1374446600.0,1187133300.0,0.9999999999999897,0.9999999999999929,0.999999999999989,0.9999999999999941,-51501324.73857855,-43582525.26910687,-51361938.45339608,-43578188.84482818,1377525600.0,1187277200.0,1374446600.0,1187133300.0
file_776,158788474608.48282,108727349204.78003,171436395142.14746,108985958796.87794,1069942439.2911072,841243915.364637,1124728699.514309,850459670.3522742,119927.82760165684,84368.6589575659,110161.88044181849,66667.3515206798,1493421300.0,1237937400.0,1493421300.0,1239181300.0,0.9999999999999871,1.000000000000001,1.000000000000002,0.9999999999999833,-53298728.01025169,-44136813.01844956,-53298728.01025166,-44162915.34742326,1493421300.0,1237937400.0,1493421300.0,1239181300.0
file_779,158859875180.706,105136587613.46843,152043341387.8021,106421331040.84773,1073526398.9320297,827169261.7163,1041080208.6764355,836667058.2825346,103278.60662218506,86769.88139192814,103392.93951494593,70582.88684960749,1373385700.0,1185018100.0,1373385700.0,1185447600.0,0.9999999999999887,1.000000000000006,0.9999999999999969,0.9999999999999941,-51333613.35553531,-43497486.351071134,-51333613.35552923,-43508676.825252235,1373385700.0,1185018100.0,1373385700.0,1185447600.0
file_778,158947349054.28073,105817942289.7587,151187846498.27942,105806526034.70059,1074072118.1818848,830019762.1208067,1036712738.5603085,834142929.5485563,103310.32418076236,86523.68912529168,103274.67103526427,70866.48038565312,1374446600.0,1185781100.0,1370317400.0,1185320600.0,0.999999999999989,0.999999999999992,1.0000000000000049,0.9999999999999941,-51361938.45339608,-43517530.9016018,-51194712.294689804,-43505018.82319121,1374446600.0,1185781100.0,1370317400.0,1185320600.0
file_780,90839308698.0743,55458862408.12877,89572080456.05289,69889719359.63608,621613644.2533833,454627942.6046579,608733709.7644808,519774698.50563455,65149.1343300646,59335.34548404805,65599.72491909243,52980.0075032165,550448400.0,468794100.0,549808260.0,468472860.0,0.9999999999999793,1.0000000000000049,0.9999999999999942,0.9999999999999984,-27280118.464418933,-23255317.116635133,-27234735.093158934,-23241903.544631995,550448400.0,468794100.0,549808260.0,468472860.0
file_781,89572080456.05289,69875155272.62613,89620107050.22653,54966070422.32736,608733709.7644808,519507041.81796384,615273432.5957786,451915397.76828194,65599.72491909243,52892.19466019366,64968.162502232626,59336.50608320925,549808260.0,468106850.0,546220400.0,467192220.0,0.9999999999999942,0.9999999999999887,0.9999999999999744,0.9999999999999841,-27234735.093158934,-23217253.186523627,-27087077.149092134,-23181047.519500133,549808260.0,468106850.0,546220400.0,467192220.0
file_782,89172963715.79257,69157234986.89474,89843286351.02452,55424896058.52093,606387334.5191342,516173580.66699207,616647473.6252552,454046169.205099,65518.461029154445,52980.13084276724,65019.98522642243,59003.60335287066,546855360.0,466298500.0,546855400.0,467180860.0,0.9999999999999907,0.9999999999999991,0.9999999999999967,0.9999999999999905,-27132153.45500257,-23154741.65393569,-27132153.45500253,-23189820.967123404,546855360.0,466298500.0,546855400.0,467180860.0
file_784,245791009046.59958,160705137588.16534,240280174848.4857,160737268450.86234,1629902802.8792124,1249919428.3509798,1613936545.4608774,1251959846.282651,169703.70674043527,123064.84557745256,161079.5410094246,120471.69780275569,2974910200.0,2461955600.0,2964806700.0,2461791700.0,1.0000000000000087,0.9999999999999856,1.000000000000011,1.000000000000001,-84404653.63245483,-69923333.57580349,-84118736.35880157,-69919818.81269054,2974910200.0,2461955600.0,2964806700.0,2461791700.0
file_786,154682907359.57376,105635667665.34021,151578387585.1713,108151999850.7442,1059531291.6588593,833339115.4079046,1042194751.004776,848813131.1224575,105525.68410259098,87208.76884514371,110229.43857952933,78319.9413447236,1322118100.0,1152834000.0,1318862100.0,1153701600.0,1.0000000000000107,0.9999999999999899,1.0000000000000042,1.0000000000000084,-51593126.0630958,-44263132.0295334,-51449900.38487214,-44283182.00308861,1322118100.0,1152834000.0,1318862100.0,1153701600.0
file_787,151578387585.1713,108115447484.18578,152903280407.81805,105143817001.31967,1042194751.004776,848191547.6575613,1050471832.6250496,831194826.5810747,110229.43857952933,78064.40461076815,105314.12964003162,87208.79104026685,1318862100.0,1152086100.0,1316023300.0,1152541700.0,1.0000000000000042,0.9999999999999909,0.9999999999999937,0.9999999999999826,-51449900.38487214,-44215744.421771,-51318289.231408514,-44226874.62643671,1318862100.0,1152086100.0,1316023300.0,1152541700.0
file_783,243481014926.78064,161878308358.87732,245791009046.59958,160764610838.27396,1630082562.800706,1257451922.7100296,1629902802.8792124,1250954452.1814709,161675.67280374814,120471.5108048089,169703.70674043527,123495.80513263647,2985027800.0,2467213000.0,2974910200.0,2466457600.0,0.9999999999999986,0.9999999999999911,1.0000000000000087,0.9999999999999921,-84690736.62827596,-70062722.91030575,-84404653.63245483,-70048549.3714491,2985027800.0,2467213000.0,2974910200.0,2466457600.0
file_785,245812110927.34473,159783551576.7008,241850082284.96375,161815098825.64902,1630017502.9933634,1246392171.6212769,1621930025.7110605,1256398680.7196674,169690.09398020853,123495.14155627244,161285.55793486533,120091.99741286863,2974889200.0,2462965000.0,2974889200.0,2463039500.0,0.9999999999999868,1.0000000000000058,1.0000000000000044,0.9999999999999966,-84403834.74756122,-69940916.16015576,-84403834.74756533,-69941807.9746236,2974889200.0,2462965000.0,2974889200.0,2463039500.0
file_788,151632471662.99274,107493860429.85017,153828097401.90848,105599949443.26471,1042471432.041851,845663026.4955845,1055166440.9248314,832726136.581687,110228.99578582101,78319.60197370444,105387.57445445063,86942.2093093423,1319275300.0,1151779000.0,1319275300.0,1151293600.0,0.999999999999995,1.0,0.9999999999999993,0.9999999999999942,-51461250.41690883,-44209387.987964116,-51461250.41690966,-44196874.64653274,1319275300.0,1151779000.0,1319275300.0,1151293600.0
file_789,165629219784.3509,113344633045.75945,160684849323.19937,111725188624.45796,1118967236.9392223,882472870.371563,1098647528.7933445,874629736.6816607,110617.15395386718,82332.40360047908,115038.59402198945,84311.10023260406,1425312900.0,1226163200.0,1421544400.0,1226026400.0,0.9999999999999799,0.9999999999999887,0.9999999999999969,0.999999999999984,-54184028.04017984,-46030966.23862472,-54026465.51534608,-46026825.777389385,1425312900.0,1226163200.0,1421544400.0,1226026400.0
file_790,160684849323.19937,111688796930.35605,163623166125.75253,112621653471.05121,1098647528.7933445,873989580.3377218,1108815979.173109,879013282.8207436,115038.59402198945,84021.36926618664,110309.40454372963,82332.21346749253,1421544400.0,1224199600.0,1417671200.0,1224036400.0,0.9999999999999969,1.0000000000000042,0.9999999999999939,1.0000000000000042,-54026465.51534608,-45954152.226802066,-53866617.66474687,-45949889.219335355,1421544400.0,1224199600.0,1417671200.0,1224036400.0
file_791,160666056655.49255,111032054185.56033,164614553074.128,113306329170.07924,1098582988.545023,871375146.5316515,1113851859.4417706,881814017.7503548,115026.62156109509,84310.80243789266,110412.31434656713,82050.18010246128,1421429600.0,1224161700.0,1421429500.0,1224281500.0,1.0000000000000038,0.9999999999999951,0.999999999999992,0.9999999999999881,-54023713.910796605,-45953999.90942859,-54023713.91079603,-45956583.18636392,1421429600.0,1224161700.0,1421429500.0,1224281500.0
file_792,131371015560.85942,86756289201.13727,129091568352.11772,86946047419.65219,877923479.0541869,682845824.4074488,869661673.3078406,678073738.9644804,94229.12666855598,67286.29663569777,94556.80488487551,72402.86666871543,934300540.0,785563800.0,931717250.0,785594100.0,1.0000000000000024,0.9999999999999875,0.9999999999999901,0.9999999999999972,-41137039.579693586,-34423622.5803038,-41012640.13601804,-34424016.57301048,934300540.0,785563800.0,931717250.0,785594100.0
file_793,129091568352.11772,86917508253.38388,129685720024.53485,86251124567.41281,869661673.3078406,677575421.4476799,869442897.7542753,680461058.952791,94556.80488487551,72175.05852971981,93913.03169356463,67284.79446119504,931717250.0,784445760.0,928779400.0,784557100.0,0.9999999999999901,0.9999999999999984,0.999999999999998,0.9999999999999923,-41012640.13601804,-34369660.82087663,-40877552.810484104,-34372351.173838854,931717250.0,784445760.0,928779400.0,784557100.0
file_794,129031850035.10748,86392155888.63438,130501337427.2737,86720662656.12091,869346063.4212439,675479981.2558446,873534812.7712051,682252721.145027,94554.73054821606,72402.85856388217,94020.10831104266,67087.80309225504,931350900.0,784416700.0,931350800.0,784289150.0,0.9999999999999883,0.9999999999999916,0.9999999999999867,1.0000000000000007,-41001442.08652997,-34368505.821866855,-41001442.08652948,-34364818.563167594,931350900.0,784416700.0,931350800.0,784289150.0
file_795,162719646544.70013,107000865617.23543,159527656558.2772,107514919684.20311,1086833010.996624,835607933.0851612,1071314861.0727997,835483990.3859196,110620.16648507942,79736.9930328785,112844.66805559504,82143.51374831614,1310944800.0,1094313000.0,1306888000.0,1094140800.0,0.9999999999999838,0.9999999999999923,1.0000000000000213,1.0000000000000113,-51895366.27934313,-43207032.67050824,-51729629.70737247,-43202135.08482744,1310944800.0,1094313000.0,1306888000.0,1094140800.0
file_796,159527656558.2772,107476864206.76889,160703815279.70593,106258271501.60242,1071314861.0727997,834828646.6711903,1076520261.612667,831998639.9716549,112844.66805559504,81874.79581667387,110264.03544556936,79735.63039094485,1306888000.0,1092371100.0,1302623500.0,1091908200.0,1.0000000000000213,1.0000000000000049,0.9999999999999925,0.999999999999994,-51729629.70737247,-43130361.35092891,-51561280.423863746,-43118892.4263728,1306888000.0,1092371100.0,1302623500.0,1091908200.0
file_797,159528340787.5083,106757594540.93567,161722024770.284,106957570748.20235,1071218397.0363159,831883883.5191212,1081661576.7646217,834876969.752861,112890.31010249475,82142.90187444896,110385.63393286601,79453.17857403956,1306668200.0,1091813200.0,1306668000.0,1092233000.0,1.0000000000000182,0.9999999999999828,0.9999999999999926,0.9999999999999917,-51726491.71923193,-43117534.36018259,-51726491.71923422,-43127294.39023304,1306668200.0,1091813200.0,1306668000.0,1092233000.0
file_800,134383534914.48396,92381952946.54662,149773815762.3351,94926458169.9704,911953062.7386688,722643230.8739794,974424685.7945108,732018584.6142901,97943.63351046035,66681.77197866321,88268.55256795541,64945.88764362091,1130684500.0,922826900.0,1130684700.0,923756000.0,0.9999999999999941,0.9999999999999819,0.9999999999999887,0.9999999999999951,-44483002.50921398,-36725869.2712034,-44483002.509213954,-36746111.53279757,1130684500.0,922826900.0,1130684700.0,923756000.0
file_798,150865163539.41165,94966318704.18077,134492399880.4544,93019766168.64136,980052368.7469301,732715838.3136806,912654199.8710827,725495010.4077103,88552.91363011156,65196.987652551405,97953.68509869926,66681.52712579466,1136044000.0,926020350.0,1131921400.0,924597600.0,1.0000000000000007,0.9999999999999909,0.999999999999987,0.9999999999999947,-44673086.30282548,-36827384.73035836,-44511099.83791733,-36784393.503564894,1136044000.0,926020350.0,1131921400.0,924597600.0
file_801,200841645521.91092,134951519220.52307,192148987706.1834,128582589166.998,1324931931.2362852,1022555043.9519727,1283541842.8759851,993025258.9074514,111333.50165926672,87975.75157038153,126276.43283112514,84117.45323979562,1957563800.0,1629879700.0,1949869400.0,1628012500.0,1.0000000000000002,1.0000000000000049,1.0000000000000122,1.0000000000000018,-63523705.548243254,-52635581.24206006,-63282686.577254474,-52595134.31517234,1957563800.0,1629879700.0,1949869400.0,1628012500.0
file_799,134492399880.4544,92989570970.7914,148805207744.63,94159363063.33263,912654199.8710827,724957598.1602974,969544389.285842,728407963.6841711,97953.68509869926,66413.18517830773,88130.46927260744,65196.05440792904,1131921400.0,923204600.0,1126582100.0,922220800.0,0.999999999999987,0.9999999999999699,0.9999999999999971,0.9999999999999968,-44511099.83791733,-36724736.378585026,-44321717.556703724,-36702489.76419928,1131921400.0,923204600.0,1126582100.0,922220800.0
file_802,192148987706.1834,128534665602.46097,198143895560.41144,133918898084.57576,1283541842.8759851,992163491.0718632,1311366405.4358053,1017406605.5743737,126276.43283112514,83821.35314617997,110890.1302821839,87974.54223031964,1949869400.0,1624746400.0,1943390700.0,1624843000.0,1.0000000000000122,1.0000000000000053,0.9999999999999899,0.9999999999999876,-63282686.577254474,-52493563.132491544,-63068479.317451976,-52495337.53507587,1949869400.0,1624746400.0,1943390700.0,1624843000.0
file_803,192298518430.62497,127899458480.8912,199552668772.11557,134899125216.7985,1284259664.841504,990080469.8433259,1318458522.2145834,1021668428.0146201,126306.13887238129,84117.4087352437,111044.21137091199,87624.71883720161,1951064300.0,1627003000.0,1951064400.0,1626839600.0,0.9999999999999819,1.000000000000005,0.9999999999999849,0.9999999999999916,-63308786.77069546,-52541261.65752442,-63308786.77069563,-52537289.404670484,1951064300.0,1627003000.0,1951064400.0,1626839600.0
file_804,137621643529.23648,95859554107.54187,144706162354.09543,98337675290.35287,956075571.303752,765555335.1437807,986879487.9474916,781335015.9885998,115429.89786046772,84540.75837765406,106868.13000838952,80378.80230608015,1208471300.0,1055367940.0,1205148900.0,1055095550.0,0.9999999999999958,0.999999999999985,1.0000000000000262,1.0000000000000044,-48146712.12519133,-41260631.95848826,-48000602.17569773,-41252463.90139641,1208471300.0,1055367940.0,1205148900.0,1055095550.0
file_805,144706162354.09543,98305311446.376,135958999948.89105,95199025133.54936,986879487.9474916,780762261.7978811,947552003.6283178,762386739.2971277,106868.13000838952,80136.79204079637,115125.92230363727,84540.48717059882,1205148900.0,1053687360.0,1202614500.0,1053647360.0,1.0000000000000262,0.9999999999999973,0.9999999999999964,0.9999999999999902,-48000602.17569773,-41189567.86266815,-47877386.76951503,-41187753.80733329,1205148900.0,1053687360.0,1202614500.0,1053647360.0
file_806,144786040936.55853,97804850903.97021,136879292676.1133,95827072869.94258,987322372.6891947,778896008.1819868,952198668.6562796,765008909.096612,106929.60645362972,80377.33159604765,115232.64892919644,84319.2338624365,1205928200.0,1054178560.0,1205928100.0,1054185860.0,0.9999999999999867,0.9999999999999988,0.9999999999999928,1.0000000000000053,-48023070.56375963,-41203859.69887508,-48023070.56375934,-41204212.35772542,1205928200.0,1054178560.0,1205928100.0,1054185860.0
file_807,157922894515.6282,103267603995.04358,159619141073.6096,109020263490.91504,1057861110.4753876,808127502.4411335,1068851584.1108036,837428051.0552711,101543.79901476526,80453.53613844168,104385.58812764045,70650.93481593122,1306391400.0,1093351600.0,1301878400.0,1093019000.0,1.0000000000000058,0.9999999999999969,0.9999999999999835,0.9999999999999972,-50591158.47681619,-42111728.13850901,-50415444.75738997,-42102694.64805525,1306391400.0,1093351600.0,1301878400.0,1093019000.0
file_808,159619141073.6096,108982591830.44232,155880412626.13705,102570907749.0165,1068851584.1108036,836770660.5072079,1047490825.2196503,804846315.7316093,104385.58812764045,70391.13341375045,101172.35745144798,80453.99126187808,1301878400.0,1091164900.0,1297894300.0,1091514100.0,0.9999999999999835,0.9999999999999897,1.0000000000000129,0.9999999999999891,-50415444.75738997,-42029223.733256675,-50253508.64028857,-42037457.14261856,1301878400.0,1091164900.0,1297894300.0,1091514100.0
file_809,159643098789.57324,108376832618.8019,156971088397.8418,103225566634.03516,1069008998.1070347,834524159.0816593,1052946194.7422256,807414678.3664093,104394.4557813971,70649.6151579716,101307.17903008964,80142.20260561969,1302394100.0,1091748000.0,1302394100.0,1091343000.0,1.0000000000000044,0.9999999999999871,1.0000000000000102,0.9999999999999895,-50428678.231832124,-42043970.9688908,-50428678.23183784,-42033789.75505821,1302394100.0,1091748000.0,1302394100.0,1091343000.0
file_810,124256135215.86984,74688423891.27429,144173491441.00763,96618219301.99951,849578640.5731659,626793045.5891042,939510753.3379383,721352524.9580946,114260.36694671135,81369.9262374735,96424.14954934799,74372.8938322097,1151612000.0,936356300.0,1149136500.0,933508700.0,1.0000000000000038,1.0000000000000038,1.0000000000000013,0.9999999999999964,-43685205.36892634,-35899644.291849986,-43571895.223300934,-35830883.31723243,1151612000.0,936356300.0,1149136500.0,933508700.0
file_811,144173491441.00763,96597654666.53235,122416673614.36911,73960354651.55563,939510753.3379383,721004580.3511124,839834508.046011,622682167.896276,96424.14954934799,74197.79809977232,113807.82188666746,81368.99916054978,1149136500.0,932935230.0,1141308400.0,932043840.0,1.0000000000000013,1.0000000000000036,0.9999999999999954,0.9999999999999861,-43571895.223300934,-35796188.81163696,-43331784.51023846,-35771456.129080705,1149136500.0,932935230.0,1141308400.0,932043840.0
file_812,143593068202.153,95806111007.11392,123016154591.1647,74633814699.13567,936275840.3055038,717809495.1476192,842988990.4449463,625838641.5832353,96389.78075118121,74373.07438973694,113963.91424268707,80908.25143709086,1143760300.0,931458560.0,1143760300.0,932327500.0,0.9999999999999912,1.0000000000000029,0.9999999999999858,0.9999999999999948,-43444316.39286291,-35758876.44934743,-43444316.39286313,-35782488.89691253,1143760300.0,931458560.0,1143760300.0,932327500.0
file_814,103960104417.6804,79129188785.68185,126351767470.77446,81811193535.99196,755330618.2583756,635368141.3039465,838462280.821074,645585406.8437667,89667.00208142346,55841.483515106585,77271.81946950324,64123.08551044522,890542600.0,782477300.0,888107140.0,782208640.0,0.9999999999999817,0.9999999999999981,0.9999999999999805,0.9999999999999754,-37988940.13803118,-32772921.72533606,-37873341.244407706,-32767402.11539707,890542600.0,782477300.0,888107140.0,782208640.0
file_813,127888007248.26263,82241525456.54839,103960104417.6804,79150298824.88068,845804464.0435185,647746801.6822867,755330618.2583756,635725003.0295477,77463.14663181915,64124.82923547926,89667.00208142346,55938.684741227764,891942850.0,783296640.0,890542600.0,782998900.0,0.9999999999999853,1.0000000000000067,0.9999999999999817,1.0000000000000018,-38071909.852024384,-32818596.363655373,-37988940.13803118,-32805971.4883708,891942850.0,783296640.0,890542600.0,782998900.0
file_815,103774715343.7966,78787561813.40965,127017187988.69162,82210816127.92848,754451129.1877561,634008885.8733273,841660278.4507031,647252201.7974572,89648.22999440365,55938.5075160968,77329.96065111569,63950.26351928725,889505660.0,782190340.0,889505660.0,782436500.0,0.9999999999999936,0.9999999999999931,0.999999999999999,1.0000000000000067,-37956155.429613225,-32769063.644511204,-37956155.42961336,-32773544.387075882,889505660.0,782190340.0,889505660.0,782436500.0
file_816,194838906111.60486,125276436714.75266,188390277458.57498,122587745044.78386,1275282212.7646513,962715836.040982,1237397191.4869664,944534004.0992529,114523.28380413112,82579.05977934109,131967.44497094,85128.60995514726,1860894200.0,1505797900.0,1854470500.0,1505278500.0,0.99999999999999,1.0000000000000064,0.9999999999999971,1.0000000000000044,-61427714.37601683,-49997681.92733123,-61214614.54446798,-49985238.61077288,1860894200.0,1505797900.0,1854470500.0,1505278500.0
file_817,188390277458.57498,122542349952.59544,192154421245.76566,124271110556.08258,1237397191.4869664,943748553.9780653,1261852297.9255247,957773421.8742216,131967.44497094,84752.51597944785,114013.17136023483,82578.49673259628,1854470500.0,1502486300.0,1846959500.0,1501467400.0,0.9999999999999971,1.0000000000000084,1.0000000000000042,0.9999999999999785,-61214614.54446798,-49892596.414287105,-60976218.93562594,-49868071.56884895,1854470500.0,1502486300.0,1846959500.0,1501467400.0
file_818,188164492820.97473,121607314623.48146,193463906900.62457,125223768342.26031,1236452136.9136326,939872926.7827435,1268361846.5275526,961813443.1629801,131957.78966957878,85127.39498841051,114179.99151710595,82262.26702724521,1853355800.0,1501602700.0,1853356000.0,1502569000.0,1.0000000000000002,1.0000000000000095,0.9999999999999899,0.9999999999999984,-61188476.39601691,-49871301.55316602,-61188476.39601713,-49893914.034000315,1853355800.0,1501602700.0,1853356000.0,1502569000.0
file_819,181785109515.6965,114247384175.5584,176461748953.85397,120754733767.648,1189286225.2025518,885304074.5742455,1166146368.6749945,918703045.4313726,118019.76809325702,86197.47655362113,118811.82997863018,77351.61059198162,1573116700.0,1271355100.0,1568280600.0,1271001900.0,1.0000000000000042,0.9999999999999868,0.9999999999999908,1.0000000000000013,-56493929.658181086,-46199065.823634036,-56314841.819777034,-46191048.6016791,1573116700.0,1271355100.0,1568280600.0,1271001900.0
file_820,176461748953.85397,120711909565.5408,179484803602.45468,113445088408.96716,1166146368.6749945,917973668.1593542,1177624549.61592,881396317.2162075,118811.82997863018,77138.3772720915,117570.13624810701,86196.03380363152,1568280600.0,1268847100.0,1562297500.0,1268426800.0,0.9999999999999908,0.9999999999999827,0.9999999999999846,0.9999999999999898,-56314841.819777034,-46111929.018423565,-56109374.94071113,-46101478.06879603,1568280600.0,1268847100.0,1562297500.0,1268426800.0
file_821,176309849646.76852,119885928696.65881,180577698711.4907,114198811258.96371,1165378250.388976,914618151.582161,1183133634.286086,884473429.1092405,118797.11919475046,77351.02792197114,117711.12055670605,85850.06184163247,1567106800.0,1268136300.0,1567106800.0,1268496900.0,0.9999999999999949,0.9999999999999908,1.000000000000002,0.9999999999999918,-56287628.78554921,-46095053.87787417,-56287628.7855484,-46103437.131323904,1567106800.0,1268136300.0,1567106800.0,1268496900.0
file_822,91000666989.24055,56325734157.78914,88777852849.2239,62366724414.842064,610469087.7175488,451422679.0167334,604658082.1753826,481962049.11331797,65193.96024378771,51982.855658316344,69069.7077352952,44293.20164947571,583534660.0,488768260.0,582392100.0,488453570.0,0.9999999999999727,0.9999999999999938,0.9999999999999855,0.9999999999999809,-27222747.937132876,-22653256.117782738,-27155069.58731436,-22645420.083432026,583534660.0,488768260.0,582392100.0,488453570.0
file_823,88777852849.2239,62356367502.871284,90063925308.85532,56044458031.18278,604658082.1753826,481754317.14250445,605531803.225029,450165751.98373437,69069.7077352952,44149.10942935813,64983.46845642495,51984.18302471965,582392100.0,488129000.0,580807940.0,488314530.0,0.9999999999999855,0.9999999999999803,0.9999999999999942,1.0000000000000038,-27155069.58731436,-22623440.133903857,-27072914.455909375,-22631141.82714768,582392100.0,488129000.0,580807940.0,488314530.0
file_824,88738225406.37668,62027491536.8309,90512817556.92348,56303422931.81406,604228910.3664603,480411595.466946,607786976.6644917,451015013.5794514,69067.56890135165,44293.56702614032,65052.34522024252,51738.784545638315,581945340.0,487977380.0,581945340.0,487793630.0,1.0000000000000127,0.9999999999999857,0.9999999999999838,0.9999999999999917,-27140285.318411727,-22615396.85248937,-27140285.31841124,-22607449.365558207,581945340.0,487977380.0,581945340.0,487793630.0
